resources_count,followers_count,honor_score,views_count,likes_count,favorites_count,comments_count,duration,title,embed_url
5,134,138,12324,56,28,3,01:57,The Wanderlist,https://www.djivideos.com/video_play/a9b56740-7f34-4356-b5c3-b04167c8039b
9,174,166,35244,142,41,10,06:40,烤烟吧，爸爸！实拍湖南农村烤烟农忙季,https://www.djivideos.com/video_play/b01a3b04-6c3d-4a8d-8c6b-ce0cd1606399
5,259,369,41690,209,70,31,03:52,Hawaii,https://www.djivideos.com/video_play/4ff1e58b-d8a8-4152-b053-4c635a3b9508
7,81,68,27241,103,38,11,03:49,The Dream of Life .mov,https://www.djivideos.com/video_play/508f2f26-e3e6-4b40-accb-90c798d63f98
17,55,72,29195,99,21,13,03:23,【Journey Never End】Hello Iceland！See aurora！,https://www.djivideos.com/video_play/9c201ddb-cb2a-4f01-92f1-251902442703
3,61,67,15648,64,20,6,01:38,冬日北疆,https://www.djivideos.com/video_play/7decdcb4-c5c4-4e91-8621-2dcbd2c2c6c1
28,711,812,234541,2836,278,133,03:55,DAZHOUING（行进中的达州）,https://www.djivideos.com/video_play/704a64f0-363e-473f-9a83-86b3091639a2
4,57,81,22594,45,23,11,00:42,Duck Wind With Spark,https://www.djivideos.com/video_play/e1fdb335-bbb0-44f1-b92a-8f4526de0ab9
7,267,300,21537,136,45,46,03:05,伊朗To go丨把旅行过成万花筒般的美妙生活,https://www.djivideos.com/video_play/03a568d2-5dac-4f21-9404-526cbf911a4a
14,116,171,11718,50,13,8,01:30,Bushrangers Bay - Australia,https://www.djivideos.com/video_play/72d54f66-fc24-4edd-92ed-0c2db4c0d344
2,104,289,21518,144,35,23,03:46,SOUTH AFRICA - A Mavic Tale,https://www.djivideos.com/video_play/ebba7657-460d-4b93-b47b-9b8bc768219e
1,18,64,657,28,3,1,02:17,Four seasons,https://www.djivideos.com/video_play/33902763-2433-4782-b37f-607c3d099bdc
9,34,88,2345,46,29,5,03:16,Moody Winter Latvia 2017.mp4,https://www.djivideos.com/video_play/8bcc00a0-935e-43d8-b0b5-7a52c4cc8584
4,20,69,1052,23,5,2,02:42,ICELAND 2017,https://www.djivideos.com/video_play/a79b0850-0e3f-4ea6-986f-2cb4cb93da38
27,33,70,1433,38,14,1,02:46,澎湖澎湖-Penghu.mov,https://www.djivideos.com/video_play/c87d5b72-2cfb-419f-b02f-f5347bb7a40a
5,48,181,904,30,11,0,01:05,Hot Air Balloon,https://www.djivideos.com/video_play/a7af326a-4795-4e0e-9707-006f1baef635
36,1588,1288,37368,255,70,22,03:00,The Rockies,https://www.djivideos.com/video_play/19584205-39c1-4bfb-905b-cdbb3c453d4f
89,822,1186,26830,104,41,6,02:29,他一个人看了所有的风景  最留恋的居然是天葬台,https://www.djivideos.com/video_play/c561c8ac-6468-45de-8230-392e981a4f94
89,822,1186,26755,106,60,12,02:42,他在这里完成了所有探险  上天、入地、下海、探洞。,https://www.djivideos.com/video_play/0ab0584a-2c48-4483-b0d7-c01f92c8a202
7,267,300,2880,37,11,13,01:40,亚美尼亚 To go,https://www.djivideos.com/video_play/46a725b2-2f34-44df-acf9-e8fcb51d4922
6,165,162,46802,2226,43,30,03:04,The Wave 波浪谷,https://www.djivideos.com/video_play/647d72df-3df1-40c3-b3ad-4c577ca54928
38,151,150,44224,192,48,28,04:06,武汉日出,https://www.djivideos.com/video_play/120fb6f7-c2be-4f69-baad-e6dc50d6ebe9
18,66,79,36392,94,37,9,01:28,绝色川北九寨黄龙,https://www.djivideos.com/video_play/4bc5daa6-9a3e-44dd-937a-ed62430d41e5
4,33,68,4275,61,11,4,04:08,Sea Lions Rookery,https://www.djivideos.com/video_play/688ecb4a-8084-4a52-959a-a5b9f41998eb
222,1152,3469,4778,43,15,2,02:14,"Hong Kong Natural Wonders ""Tung Ping Chau""",https://www.djivideos.com/video_play/a0b7ac1f-2c94-4306-8f4e-b6ffc0a0cf47
8,376,411,6506,68,27,7,02:43,中央文献纪录片《丝绸之路经济带》航拍SHOWREEL,https://www.djivideos.com/video_play/c31d5aec-857d-402a-b88d-0dbc7b7b0aff
8,376,411,6985,49,22,5,03:10,FISE极限运动航拍SHOWREEL,https://www.djivideos.com/video_play/b8a36c63-0025-41f1-8d37-7d71c4c9a31b
26,32,70,2112,29,6,2,01:56,2017荣成印象,https://www.djivideos.com/video_play/4cb9a889-92ef-4bad-a43e-5f747006a689
1,138,70,164848,233,84,38,04:38,【重庆直辖20周年纪念短片】Over The Mountains(群山之上),https://www.djivideos.com/video_play/515eb57f-d429-4c50-83ac-7d8dd820e7d1
12,380,477,5646,48,20,3,01:00,@roundtheworldgirl in the mountains,https://www.djivideos.com/video_play/aa7307d8-5b0f-4376-a311-8eeb73424d32
12,380,477,2941,43,11,3,01:33,Baker Mountain Guides,https://www.djivideos.com/video_play/618e0db9-72ba-4366-893a-13f287061fe7
12,380,477,43460,119,38,20,01:34,INSPIRE 2 in SEATTLE WA - Stay Classy,https://www.djivideos.com/video_play/fa6037b1-43fb-45d0-93cf-6f0ab058edee
12,380,477,121398,162,15,22,01:28,The Ridge of Dreams,https://www.djivideos.com/video_play/b64b8c2d-47a4-4397-aa3b-c44a1341e80a
14,279,260,27120,103,42,12,03:35,阿里大北线.m4v,https://www.djivideos.com/video_play/7302be16-2bdb-48a6-8e82-60d70fa0390e
49,273,721,24432,61,24,3,02:02,"Phan Thiet, Mui Ne, Vietnam",https://www.djivideos.com/video_play/1e493f18-66ea-420b-92ee-6283b21d44bc
3,303,149,27031,72,19,4,03:18,Lake Tahoe.mov,https://www.djivideos.com/video_play/5aa45bf0-b693-457e-9ff6-0d850a66a787
149,232,1213,28803,93,29,2,00:42,White Suit,https://www.djivideos.com/video_play/a02016af-ed9b-4944-b495-d8bdbe490b01
28,427,553,30176,125,44,13,01:19,Journey to the Peak,https://www.djivideos.com/video_play/77c7f397-f4db-469f-a320-0221cbd64028
88,478,1561,3031,40,21,3,04:14,大面山游记.mp4,https://www.djivideos.com/video_play/3a2e0efa-66c4-4426-b4e6-77aa73114e35
45,1857,1432,27728,124,63,13,01:45,The awakening of Nature - Chilean Patagonia,https://www.djivideos.com/video_play/d9b7a51f-f957-4c59-ba7d-e90574f059fc
27,205,403,38351,93,46,16,05:19,A family trip in Australia,https://www.djivideos.com/video_play/f32c2a8e-7df7-4143-ba1b-81307e357ff3
281,1388,2389,44059,147,39,10,01:19,Mahahual,https://www.djivideos.com/video_play/d608ee31-afd4-4d2c-a38a-90988b8d7094
29,170,168,32881,106,48,28,01:47,九份.mp4,https://www.djivideos.com/video_play/0b5500a0-33b4-4a79-9fbc-9243dab79e2b
238,5845,6381,49273,382,92,30,04:27,彩云之南，大美罗平,https://www.djivideos.com/video_play/c09f39bf-6050-41c5-a8cd-2bb8ec049444
147,3081,1889,41939,164,63,24,00:14,云中漫步-陆家嘴风云,https://www.djivideos.com/video_play/5267fb1b-c438-40ea-a4e7-d4362d6d6d41
16,154,491,32606,102,21,9,02:48,In To The Wild,https://www.djivideos.com/video_play/9267da49-2b30-4226-942c-2b98982f933d
51,637,419,28412,63,27,4,02:13,秘境川西行摄记-伍须海-泉华滩-上木居-子梅垭口 - By Abird,https://www.djivideos.com/video_play/1edc8152-063b-418c-b133-6e3770c5f49f
4,89,88,32127,118,41,11,05:00,遇见欧若拉，冰岛追光之旅。,https://www.djivideos.com/video_play/f29325e0-f7a0-4ae7-8857-d394a6a9e79f
81,177,852,1626,30,7,4,06:12,Lost in the Egypt,https://www.djivideos.com/video_play/a94b2357-963e-49be-aa56-2ce23e443f29
34,51,67,22392,54,7,6,01:47,"Sunset at Pererenan Beach, Bali",https://www.djivideos.com/video_play/7f8a4210-7370-47c4-bfd1-a76437ea49fd
12,49,116,35552,188,5,39,04:24,Snow&Lake-Ontario in the winter 2016-2017,https://www.djivideos.com/video_play/1853eade-106e-4d6c-b040-ae272b3f3ffe
39,431,1015,55812,272,63,19,01:51,The New Age of Wake,https://www.djivideos.com/video_play/dcf86f1f-5888-4e7d-a006-73a7b96ff272
14,39,76,24900,66,15,8,04:20,北海道印象,https://www.djivideos.com/video_play/b8bc19c8-874c-4a26-a930-5d1fc276228b
36,1588,1288,27640,150,47,16,01:02,8th Wonder of the World?,https://www.djivideos.com/video_play/02d184e3-dba8-4ceb-9312-e3d37181709d
39,431,1015,37476,128,43,15,02:52,Immerse Yourself,https://www.djivideos.com/video_play/26c5a10b-9bc2-4f8d-909d-1066cf02d2bb
5,70,66,20691,69,32,6,04:14,昆仑山之旅.mp4,https://www.djivideos.com/video_play/aa7c24ec-9d21-4de1-bed2-b3bfc51132da
147,3081,1889,55578,383,176,45,01:40,昼与夜-浦江日落,https://www.djivideos.com/video_play/ba94a0f6-1dfd-4978-a564-29c3cfc5fa3c
281,1388,2389,23595,68,18,13,01:06,Bacalar 2017.mp4,https://www.djivideos.com/video_play/6fd9ea8d-20b6-4232-98a7-ea3d689a3920
6,74,233,32704,62,14,4,03:42,On The Road,https://www.djivideos.com/video_play/e3a83c19-a46d-409b-8141-6e566038edea
238,5845,6381,71175,2195,61,31,05:00,不一样的大理，不一样的山,https://www.djivideos.com/video_play/440bc128-e711-4af0-b930-54e4b320a232
10,64,91,28142,96,30,7,01:49,African Adventure,https://www.djivideos.com/video_play/209d0e9a-6a19-465b-8b97-e1267a141285
36,1588,1288,46082,396,132,27,02:03,Paddle Boarding with Whales,https://www.djivideos.com/video_play/0c605e20-e37a-468c-b9ad-6979640d3e3a
1,40,68,21464,65,22,4,03:37,Iceland ,https://www.djivideos.com/video_play/ad57f4da-7686-497f-a086-0cbf167f3ea9
1,144,80,52629,175,80,27,05:00,Mt.Bromo风光-延时摄影航拍,https://www.djivideos.com/video_play/abca805b-699f-4317-b049-b3bc9ded4485
2,31,70,31411,190,10,12,03:31,Easter Island  - A Short Film Shot Entirely On The DJI Mavic Pro,https://www.djivideos.com/video_play/0bc4d336-da92-4a79-a40b-228ca6533664
71,20532,3172,156742,426,200,60,03:44,各种焦距下的航拍镜头.mp4,https://www.djivideos.com/video_play/7b913f8c-27db-45dd-9c28-a2a4a1c58d63
69,1041,1202,38181,175,51,21,01:46,Beautiful Victoria ,https://www.djivideos.com/video_play/4470acaa-0cb6-46f9-a753-bf03c0fd3c0a
34,119,440,27112,66,23,5,02:37,Transfagarasan,https://www.djivideos.com/video_play/b4ef3572-b233-4a87-b436-764ae5e01bfc
36,1588,1288,30016,106,40,9,03:41,The Bight! A Southern Right Whale calving ground.,https://www.djivideos.com/video_play/84de98aa-a630-40fc-8f47-8fc81ac239c0
31,75,206,24786,74,13,4,01:52,"Documentary aerial view of Riga, Latvia ",https://www.djivideos.com/video_play/0953cd96-ef20-452a-949d-1e820c0c2ccb
149,232,1213,46985,111,17,5,00:54,Running,https://www.djivideos.com/video_play/c8a0bf0c-d7ba-47cb-87a0-54414b83a130
149,232,1213,1076,44,12,1,00:27,Humans Ants,https://www.djivideos.com/video_play/5944837d-0551-4be7-943d-36430cf582f5
2,218,149,78040,245,37,22,02:39,Adventure-Chola Mountain,https://www.djivideos.com/video_play/5759f4f2-03cd-4191-9ba3-5cdf426cfd1e
149,232,1213,1628,32,16,0,00:51,Kayak and Fish,https://www.djivideos.com/video_play/ce499beb-341b-49e3-84f0-cb7521febb51
149,232,1213,1297,28,10,0,00:49,Kayak at Sunrise,https://www.djivideos.com/video_play/a9eb900e-74dc-46f8-9d5e-f5a40a68a729
192,3263,5065,32002,94,24,6,01:36,Mountain Arera Italy,https://www.djivideos.com/video_play/357433b1-1c06-4620-89ce-ee48249781c0
66,471,293,79075,267,122,52,04:57,【罕见】华山雪景云海航拍,https://www.djivideos.com/video_play/7b3e04d4-e750-4f65-b9f9-2a6efb444b36
94,630,1660,7807,57,15,10,03:39,幻 城.m4v,https://www.djivideos.com/video_play/c4933018-b2c1-4059-b71e-bb2b76900773
23,952,285,30808,74,23,6,04:27,逐情温哥华.mov,https://www.djivideos.com/video_play/567aecf9-c264-4bed-ba82-27216570d934
121,954,1650,4217,50,37,8,03:05,航拍西藏－山南.mp4,https://www.djivideos.com/video_play/f0dcbc81-251a-42ce-8f42-2f18ddb7b191
47,313,523,40170,147,53,12,01:40,神仙居,https://www.djivideos.com/video_play/ba81cf44-abe4-481e-bbcb-8ef52d7c1e08
6,105,214,28865,121,51,8,03:28,Showreel,https://www.djivideos.com/video_play/f82a3198-62dc-4d4d-9ba1-c005e984e27b
5,25,94,3235,31,12,4,01:00,旅行vlog：稻城亚丁牛奶海,https://www.djivideos.com/video_play/127af0e7-bc37-4f6e-bf16-885540fa5240
4,68,92,48980,85,26,18,03:13,【雍容makiori】魔幻大陆之新西兰旅行,https://www.djivideos.com/video_play/3bbd1a24-04a3-4eee-abb0-2a31d59ef39d
9,174,166,5383,76,23,6,16:23,完整版：Mavic极限飞越，航拍海拔5000米羌塘无人区,https://www.djivideos.com/video_play/bf0698ed-edb6-459d-8344-d359426b48d9
147,3081,1889,33086,146,43,25,00:47,南汇嘴观星,https://www.djivideos.com/video_play/62a4a241-d441-48c7-8150-5be1c67bf98d
83,827,340,80686,112,55,7,01:41,101秒看完DJI新品Spark发布会,https://www.djivideos.com/video_play/55f73941-158a-4516-8284-c45af0ced343
9,1399,633,232382,1092,476,125,04:50,Lost in Tibet《迷失在西藏》，阿五作品,https://www.djivideos.com/video_play/e80dd91b-49df-4e57-8950-ce21c6f2d37f
35,86,155,27805,78,17,18,01:45,雨后云雾缭绕的昌平,https://www.djivideos.com/video_play/fed29359-6caf-40bd-b5c2-6c91b92afb09
3,14,64,7449,50,14,8,04:51,环游新西兰.mov,https://www.djivideos.com/video_play/22cd4614-582f-4171-a0ea-3225eb239355
7,187,85,201600,300,120,41,03:12,《Chongqing重庆》,https://www.djivideos.com/video_play/f76f05cb-6c16-40be-8da8-ecc7246ef058
78,1157,1214,22165,96,38,9,03:40,漓江云海,https://www.djivideos.com/video_play/6732e64a-4abb-4703-be14-c614ce52470a
8,16,116,694,19,9,2,06:06,Chasing the Light ,https://www.djivideos.com/video_play/7cf5c09b-9915-4062-a8b4-2a59e6b9bdc3
5,511,329,8827,31,23,2,05:19,Memories of 2016,https://www.djivideos.com/video_play/d377e976-8523-49da-9765-e3ffa692ac61
238,5845,6381,47101,309,126,50,15:01,丽贝岛的悠长假期(飞行学习篇),https://www.djivideos.com/video_play/73b2231a-8b73-487b-a6c4-4e59c6bcdf0d
46,193,247,42668,173,47,24,05:12,川西之上,https://www.djivideos.com/video_play/4b106b53-0211-411b-b5f9-78883971162f
36,847,1453,30648,163,58,10,02:00,Another year with my Drone,https://www.djivideos.com/video_play/75c88a3a-7356-4bc8-afef-17253f00352a
121,954,1650,54386,262,91,35,03:05,航拍西藏－山南篇,https://www.djivideos.com/video_play/61dddf2a-55d3-4df0-a655-59ee0ce177dd
45,182,200,34395,151,45,24,01:14,东极岛和他蓝蓝的海,https://www.djivideos.com/video_play/d5d658a4-ca0f-450f-9bc1-1f3bcad885bd
22,459,356,52329,174,84,25,03:27,《福建?中国》,https://www.djivideos.com/video_play/e5d5d239-309e-4e32-a4f3-c4a17c164804
6,159,89,49413,163,75,39,06:50,一半是海水，一半是火焰——瓦努阿图&斐济,https://www.djivideos.com/video_play/a307e609-8fe8-4d3e-a7f8-9dbe9b0be397
7,69,75,22161,66,20,4,04:49,冬日仙境——辽阳雾凇岛,https://www.djivideos.com/video_play/a39eb29c-a96b-44ae-b903-ea20b1877f53
9,124,70,33627,140,41,4,03:02,The world in my eye,https://www.djivideos.com/video_play/b6c9b6ea-1aa4-4bf4-a471-4a578bd45077
66,471,293,168037,216,76,63,04:57,【震撼】西岳华山云海雪景航拍,https://www.djivideos.com/video_play/c2fc668f-65a1-4264-a8c7-7c93747aa5e5
161,1869,5367,1552,40,18,5,03:43,Beyond imagination ,https://www.djivideos.com/video_play/15aaab80-94c8-4a5f-a7b0-0cc501218cc8
147,3081,1889,48758,398,203,54,06:27,17年冬季春季延时合辑,https://www.djivideos.com/video_play/4c347b12-ddc2-49d0-ab3e-0eeab1e72ebe
13,960,536,45797,210,78,26,00:51,云南 延时.mp4,https://www.djivideos.com/video_play/5c6a8f36-b80e-42f8-bb2b-0be83425c631
12,17,67,2513,18,3,1,01:43,2017.4月新西兰自驾游之旅预告片.avi,https://www.djivideos.com/video_play/76cb5d31-d574-47eb-be96-97849e743d89
150,1905,2402,31341,87,39,8,00:33,南航0403204届毕业十周年聚会航拍花絮,https://www.djivideos.com/video_play/e28eec5b-3847-4715-9052-405f139800b2
238,5845,6381,53608,308,111,66,05:20,"Blue blue splendid blue, 泰国丽贝岛",https://www.djivideos.com/video_play/22860d6b-c436-418b-aa05-45c8f7d13a3f
630,5200,8097,23137,105,56,17,04:56,【腾远设计作品】5分钟完整版本,https://www.djivideos.com/video_play/86fc72e0-d082-4f21-a2fe-e5275bc9437e
75,869,696,1466,10,2,1,02:49,【山哈的呼唤】风光人文短片,https://www.djivideos.com/video_play/18a71221-2446-4b1f-8e43-dec1748ee70d
19,411,604,3377,36,6,1,06:02,2016年9月纳米比亚(Namibia 2016),https://www.djivideos.com/video_play/1e05d6de-39b0-41c4-9f43-ecf2c69f25fe
18,40,78,2262,52,10,6,08:18,p2v+高山飞行挑战：巴朗山&蒲虹路,https://www.djivideos.com/video_play/187a2182-a2f4-4562-80ff-57fe4c5ac673
20,92,406,3918,70,16,7,01:19,"Dunkery Beacon, Exmoor National Park",https://www.djivideos.com/video_play/b58044a9-eb8e-4304-a512-c1d2cd71e6b8
36,847,1453,2696,65,16,3,01:39,Above a glacier,https://www.djivideos.com/video_play/94ce7dc9-7461-4032-83e9-dc824bdd4354
184,8805,3769,19129,110,43,27,02:53,DJI&AUDI最美女飞手（1080p）.mp4,https://www.djivideos.com/video_play/ea0ac632-19be-42dc-a24f-98571f20318e
24,425,257,38480,250,73,24,02:47,走进草原,https://www.djivideos.com/video_play/51de799a-3b6d-4e70-871e-10640ee11f6f
24,425,257,35341,294,117,38,04:27,徽州印象,https://www.djivideos.com/video_play/812a2e45-88a1-4265-ad1f-0bb90a4e56e0
11,342,193,33068,280,99,58,04:25,My trip to Semporna,https://www.djivideos.com/video_play/c046fd0e-8d85-44a8-ab70-aeae90f9ae96
32,1958,1036,96106,1461,678,140,02:15,平流魔都-4.8,https://www.djivideos.com/video_play/dfa13af2-67b7-411d-ad76-f387f9a5dcfa
144,663,988,59597,268,94,47,03:48,川藏风景.mp4,https://www.djivideos.com/video_play/1f73da7e-5cfa-4626-a0e7-2162f8bb11f8
192,3263,5065,17733,210,51,11,01:36,Pizzo Arera mountain Italian Orobie Bergamo,https://www.djivideos.com/video_play/8a5b7b49-77c0-4e8f-80ef-221775c7a8bd
9,49,86,5037,71,20,3,01:04,四川巴朗山,https://www.djivideos.com/video_play/df601e35-d3e5-46f6-b27e-81a1e6a75dd1
125,907,1544,84413,509,201,88,02:54,2017贵阳平坝万亩樱花,https://www.djivideos.com/video_play/dd7bd43a-d20d-49d4-8de8-2688a1c639d4
32,1243,340,269697,910,247,110,01:40,银河转日出延时摄影_4K_梁韦斌.mp4,https://www.djivideos.com/video_play/74b1bc56-8040-4984-93cd-3e055a7a6245
37,886,455,34502,337,138,55,01:02,四月的桂林.mp4,https://www.djivideos.com/video_play/19ef9f25-717f-4e99-ac6f-e2ee620ff645
40,939,735,19028,211,53,15,00:35,"HighFlyingRunner: March 2017 (DJI Mavic Pro, ActiveTrack)",https://www.djivideos.com/video_play/e60ca2f2-a280-4c15-9375-c8edeffccaae
78,8653,2283,42446,138,91,10,05:39,这可能是甘肃最适合航拍的地方，却被大部分游客错过,https://www.djivideos.com/video_play/c7cd7598-1368-46e9-9b0c-7c5ce025017c
32,864,580,30448,412,193,78,03:34,Aurora Chasing and Road Trip in Norway ,https://www.djivideos.com/video_play/4ce6b86e-2d02-4982-8cfe-60729add28ff
191,412,1446,14861,130,47,17,11:45,Rétrospective de la Grande Odyssée Savoie Mont-Blanc 2017 - Jour par Jour,https://www.djivideos.com/video_play/b10f4617-08a0-4f59-8bb9-4304979d208c
32,1958,1036,22526,162,77,27,02:58,天河印象.mp4,https://www.djivideos.com/video_play/98e9def1-a3c2-463e-8c29-ddc501d9232b
77,3726,2154,44603,237,145,55,02:43,极致·无边忌,https://www.djivideos.com/video_play/7d623a21-ad92-4fcf-addd-3d98927cb66c
39,123,289,14127,69,36,9,09:30,日本之行 京都,https://www.djivideos.com/video_play/8dc5d47d-64c9-433e-a30d-4fb5c9f5db29
184,8805,3769,76747,703,398,92,03:11,致 南风,https://www.djivideos.com/video_play/5a63cfce-a10d-492b-b7e7-4cf0cf7018ad
163,3323,4069,13765,94,24,1,03:01,Spring is coming im Klo?ntal with DJI MAVIC,https://www.djivideos.com/video_play/2af1bd9e-51b5-437a-aaab-2564bc694592
630,5200,8097,30418,260,103,37,01:49,台北101,https://www.djivideos.com/video_play/0c2651d6-54be-4a98-9ac3-05a7302bbcbc
65,937,1593,3196,17,1,7,05:49,雾中花,https://www.djivideos.com/video_play/3299aac3-8e4c-4f52-a5b9-510d76983c00
630,5200,8097,27957,256,94,14,00:33,浮山湾.avi,https://www.djivideos.com/video_play/1715dfed-5acd-4465-bcf0-7d54c616171e
195,7430,6033,33424,224,89,24,02:44,I Love Semporna ,https://www.djivideos.com/video_play/243fd0f7-1987-4165-8a64-0fb85faa21a2
9,1399,633,4880,20,5,3,02:49,Prewedding-Trip to YunNan,https://www.djivideos.com/video_play/4c2235d8-97e6-4bc2-b0e1-cc1b9493e8da
65,937,1593,161186,380,77,68,04:32,云端上的油菜花,https://www.djivideos.com/video_play/8551de1c-f297-4b4b-b261-70e0955fa676
71,20532,3172,911807,3041,1735,399,07:27,Trip to South America.mp4,https://www.djivideos.com/video_play/fd2417fb-21df-4620-bc95-bb1856eb1251
27,2759,773,16377,146,49,17,00:07,玻利维亚大范围星空.mp4,https://www.djivideos.com/video_play/330c664c-c9ab-44d9-8c32-494d2e4dbba1
5,511,329,89296,433,111,74,04:13,Nepal Himalaya Khumbu 3 Passes Trek with Phantom4,https://www.djivideos.com/video_play/035cbb3e-364b-4197-ae7f-e50c1acb2bbe
96,64,255,3651,22,11,5,02:18,海岛航拍—加井岛,https://www.djivideos.com/video_play/c15fe747-1e15-4dd4-80f0-17d886e09346
13,2428,592,48254,119,74,27,02:14,我们为什么要学摄影,https://www.djivideos.com/video_play/84ed41d2-4255-4e7e-804e-e7b9a373dac8
147,3081,1889,18926,194,68,24,01:13,吴淞口灯塔日出,https://www.djivideos.com/video_play/6cdc0ede-0bc4-4819-b0b6-ea5ebed0e11c
68,326,1432,12079,116,26,15,03:06,Explorer.m4v,https://www.djivideos.com/video_play/365c00da-238b-46cd-807d-8b02c752dd44
238,5845,6381,43603,345,138,58,04:27,金鸡峰下花开成海,https://www.djivideos.com/video_play/504d379a-7a66-4ad1-91a7-687e5e271d78
38,600,789,12456,78,36,13,01:17,飞机与汽车共舞,https://www.djivideos.com/video_play/4efef1d3-7def-489f-85f6-4fe85208a13b
181,378,1336,17992,142,69,23,03:48,2016总结.mp4,https://www.djivideos.com/video_play/c33a0376-59a9-4826-aa83-b98c4e10c4a6
39,6243,1767,17372,223,100,20,00:44,DroneLapse - Light Trail,https://www.djivideos.com/video_play/bdd7e5e7-27b6-4034-ae6d-c53deee66371
43,201,412,23893,174,71,25,02:33,美丽新静安.mp4,https://www.djivideos.com/video_play/6c29f5d3-43d8-4ca3-bdf1-de201f799402
147,3081,1889,28813,271,133,56,02:45,魔都冬季之色彩---冬季延时素材合辑,https://www.djivideos.com/video_play/a5452784-97b7-4eb0-8e54-0ee57469b3b1
25,475,439,24358,176,69,21,04:28,大地音符元阳梯田,https://www.djivideos.com/video_play/4e4fd54b-3048-4138-9193-a359e5ebff48
